rank,username,ptcg_id,area,points
404,Arnold,tw58280225,新北市,0pt
405,Astinlai,tw92746318,新北市,0pt
406,Aton,tw47968107,桃園市,0pt
407,Austin,tw19561393,彰化縣,0pt
408,B.S.T Adam,tw81338076,臺中市,0pt
409,BOWN,tw18059812,新北市,0pt
410,BT,tw85633415,臺中市,0pt
411,Bard,tw59747434,高雄市,0pt
412,Beggin,tw85051891,臺北市,0pt
413,Belle,tw00121192,新北市,0pt
414,Bibarel,tw79618823,新北市,0pt
415,BigJay,tw49185198,屏東縣,0pt
416,Biggie,tw23009605,新北市,0pt
417,Bigguy,tw08809914,臺北市,0pt
418,Bill,tw15031276,臺中市,0pt
419,Blue-rabbit,tw76371374,桃園市,0pt
420,Bojyunchen,tw18495385,新北市,0pt
421,Branden0712,tw34631417,高雄市,0pt
422,Brett,tw93348936,彰化縣,0pt
423,BriaN,tw76131589,新北市,0pt
424,Bruce,tw54530208,高雄市,0pt
425,Bule,tw17279202,宜蘭縣,0pt
426,CANDY7,tw01537140,高雄市,0pt
427,CHEN-BING-JIE,tw13449423,彰化縣,0pt
428,CHENRyan,tw42261938,臺北市,0pt
429,CHTso,tw81645918,新竹縣,0pt
430,Caleb,tw27788362,臺北市,0pt
431,Calvin2010,tw85448919,臺中市,0pt
432,CardPackKing,tw27614693,新北市,0pt
433,Carol,tw35633566,彰化縣,0pt
434,Carol,tw23693792,新北市,0pt
435,Carol,tw86383314,高雄市,0pt
436,Cayden,tw91655050,新竹縣,0pt
437,Charlie,tw67499326,新北市,0pt
438,Charlie,tw83004748,新竹縣,0pt
439,Chautin,tw64006248,高雄市,0pt
440,Chen-Tung-You,tw46359475,高雄市,0pt
441,Chi,tw17310914,新北市,0pt
442,ChiBing,tw65753987,桃園市,0pt
443,Chin-ii,tw61100990,高雄市,0pt
444,Chou-bing-chein,tw52509435,彰化縣,0pt
445,Chris,tw56976478,新北市,0pt
446,ChrisKuo,tw71911721,臺北市,0pt
447,Chrispin,tw45404096,高雄市,0pt
448,Chunhao,tw09563486,高雄市,0pt
449,Cindy,tw47867576,新北市,0pt
450,Colin,tw61611288,新北市,0pt
451,Cory,tw34494847,新北市,0pt
452,Costa-P,tw96578235,臺北市,0pt
453,Cow,tw78854891,高雄市,0pt
454,Crow,tw04844317,新北市,0pt
455,Curtis,tw30260076,新北市,0pt
456,Cuteglaceon,tw86754212,高雄市,0pt
457,DDEEA57,tw16906817,臺北市,0pt
458,DODO,tw05929087,新北市,0pt
459,DarrenChiu,tw95718259,臺北市,0pt
460,Davidchen,tw64012170,彰化縣,0pt
461,Derek,tw14753402,臺北市,0pt
462,Dewott,tw32945802,新竹市,0pt
463,Dfft,tw63033237,臺南市,0pt
464,Diego,tw98026492,臺北市,0pt
465,Dillo,tw14089506,臺北市,0pt
466,Dino,tw34341752,新北市,0pt
467,Docan,tw77080131,臺中市,0pt
468,Dondon,tw47050420,新竹市,0pt
469,Donnie,tw12193405,新北市,0pt
470,Dora,tw29284087,屏東縣,0pt
471,Dragon,tw22476955,臺南市,0pt
472,Drew,tw44291883,臺北市,0pt
473,DukeLee,tw79670782,新北市,0pt
474,Dumbo,tw31961498,臺北市,0pt
475,Dylan,tw12392068,新北市,0pt
476,EDMUND,tw78733196,新北市,0pt
477,Eason,tw10205900,臺中市,0pt
478,Eason,tw52522133,臺中市,0pt
479,Eason,tw97358920,高雄市,0pt
480,Eason0711,tw57810177,新北市,0pt
481,Easonlai0728,tw23691954,臺中市,0pt
482,Eddie,tw24974897,高雄市,0pt
483,EddieYen,tw60640239,臺北市,0pt
