season,type,level,url_official,title,organizer,capacity,official_date,venue,address,city,top128_file,top128_count
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43682/,2025-26 Taiwan Great Ball League Season 1,松梅桌遊,70 人,2025-09-06,高雄市前鎮區瑞興街11號,806 高雄市前鎮區瑞興街11號,高雄市,top128_gbl_43682.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43683/,2025-26 Taiwan Great Ball League Season 1,玩坊 桌遊店,70 人,2025-09-06,嘉義市西區博愛路一段365號1樓,600 嘉義縣 嘉義市西區博愛路一段365號1樓,嘉義市,top128_gbl_43683.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43684/,2025-26 Taiwan Great Ball League Season 1,鬥樂一中店,120 人,2025-09-06,台中市北區尊賢街9號4樓,40444 臺中市 台中市北區尊賢街9號4樓,臺中市,top128_gbl_43684.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43685/,2025-26 Taiwan Great Ball League Season 1,塔普卡桌遊卡牌,76 人,2025-09-06,新竹縣竹北市仁義路182號2樓,302 新竹縣竹北市仁義路182號2樓,新竹縣,top128_gbl_43685.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43688/,2025-26 Taiwan Great Ball League Season 1,奇幻桌遊複合式餐廳,66 人,2025-09-06,新北市土城區裕生路21巷6弄37號B1之7(A15),236 新北市土城區裕生路21巷6弄37號B1之7(A15),新北市,top128_gbl_43688.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43692/,2025-26 Taiwan Great Ball League Season 1,桌覓桌遊,66 人,2025-09-07,高雄市苓雅區林泉街38巷9弄7號1樓,802 高雄市苓雅區林泉街38巷9弄7號1樓,高雄市,top128_gbl_43692.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43693/,2025-26 Taiwan Great Ball League Season 1,卡舖啦啦,72 人,2025-09-07,台中市南區復興路二段30-26號2樓,402 臺中市 台中市南區復興路二段30-26號2樓,臺中市,top128_gbl_43693.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43694/,2025-26 Taiwan Great Ball League Season 1,新世紀遊戲館,70 人,2025-09-07,新竹市北區平和街7號2樓,300 新竹市北區平和街7號2樓,新竹市,top128_gbl_43694.csv,31
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43695/,2025-26 Taiwan Great Ball League Season 1,貓腳印松江店,97 人,2025-09-07,台北市中山區南京東路二段95號B1,104 臺北市 台北市中山區南京東路二段95號B1,臺北市,top128_gbl_43695.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43696/,2025-26 Taiwan Great Ball League Season 1,一刻館卡片遊戲專賣店,66 人,2025-09-07,桃園市桃園區中華路43號2樓,330 桃園市桃園區中華路43號2樓,桃園市,top128_gbl_43696.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43697/,2025-26 Taiwan Great Ball League Season 1,紙牌屋,80 人,2025-09-13,台南市東區東門路一段354號10樓,701 臺南市 台南市東區東門路一段354號10樓,臺南市,top128_gbl_43697.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43699/,2025-26 Taiwan Great Ball League Season 1,小蝦米玩具,68 人,2025-09-13,台中市西區朝陽街59之3號,403 臺中市 台中市西區朝陽街59之3號,臺中市,top128_gbl_43699.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43700/,2025-26 Taiwan Great Ball League Season 1,磚櫃玩具店(台北店),66 人,2025-09-13,新北市中和區宜安路18巷2號,235 新北市中和區宜安路18巷2號,新北市,top128_gbl_43700.csv,31
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43701/,2025-26 Taiwan Great Ball League Season 1,松鼠窩桌遊館,70 人,2025-09-13,新北市三重區重新路一段78號2樓,241 新北市三重區重新路一段78號2樓,新北市,top128_gbl_43701.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43703/,2025-26 Taiwan Great Ball League Season 1,諾亞方舟益智遊戲,90 人,2025-09-14,台中市西屯區台灣大道二段910號5樓之1,407 臺中市 台中市西屯區台灣大道二段910號5樓之1,臺中市,top128_gbl_43703.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43705/,2025-26 Taiwan Great Ball League Season 1,Magic Star卡牌店,66 人,2025-09-13,台北市大安區和平東路二段231號2樓,106 臺北市 台北市大安區和平東路二段231號2樓,臺北市,top128_gbl_43705.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43706/,2025-26 Taiwan Great Ball League Season 1,ALG-Academy Legacy Games,80 人,2025-09-14,台北市中山區長春路368號5樓,104 臺北市 台北市中山區長春路368號5樓,臺北市,top128_gbl_43706.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43707/,2025-26 Taiwan Great Ball League Season 1,踢桌子,72 人,2025-09-14,新竹縣竹北市博愛街358號2F,302 新竹縣竹北市博愛街358號2F,新竹縣,top128_gbl_43707.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43708/,2025-26 Taiwan Great Ball League Season 1,漢謚玩具社,128 人,2025-09-13,高雄市苓雅區中華四路244號2樓,802 高雄市苓雅區中華四路244號2樓,高雄市,top128_gbl_43708.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43709/,2025-26 Taiwan Great Ball League Season 1,Ririco - 集換式卡牌專賣,66 人,2025-09-20,406台中市北屯區北屯路288號B1,407 臺中市 406台中市北屯區北屯路288號B1,臺中市,top128_gbl_43709.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43711/,2025-26 Taiwan Great Ball League Season 1,貓腳印士林店,96 人,2025-09-20,台北市士林區大西路66號B1,111 臺北市 台北市士林區大西路66號B1,臺北市,top128_gbl_43711.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43712/,2025-26 Taiwan Great Ball League Season 1,嗷嗚玩具社,70 人,2025-09-21,高雄市苓雅區忠孝二路2-2號,802 高雄市苓雅區忠孝二路2-2號,高雄市,top128_gbl_43712.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43713/,2025-26 Taiwan Great Ball League Season 1,貓腳印-彰化店,64 人,2025-09-21,彰化縣員林市莒光路398號2樓,510 彰化縣員林市莒光路398號2樓,彰化縣,top128_gbl_43713.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43714/,2025-26 Taiwan Great Ball League Season 1,貓腳印 桃園店,72 人,2025-09-21,桃園市桃園區中華路1號11樓,330 桃園市桃園區中華路1號11樓,桃園市,top128_gbl_43714.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43718/,2025-26 Taiwan Great Ball League Season 1,5樓-豐原店,80 人,2025-09-21,臺中市豐原區三民路65號5樓,420 臺中市豐原區三民路65號5樓,臺中市,top128_gbl_43718.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43719/,2025-26 Taiwan Great Ball League Season 1,貓腳印淡水店,68 人,2025-09-21,新北市淡水區學府路28號5f,251 新北市淡水區學府路28號5f,新北市,top128_gbl_43719.csv,31
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/43782/,2025-26 Taiwan Great Ball League Season 1,Card Master,128 人,2025-09-06,100台北市中正區南昌路2段47號1樓,100 臺北市 100台北市中正區南昌路2段47號1樓,臺北市,top128_gbl_43782.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45617/,2025-26 Taiwan Great Ball League Season 1,模羊玩具店,42 人,2025-09-27,宜蘭市 民族路159號,260 宜蘭縣 宜蘭市 民族路159號,宜蘭縣,top128_gbl_45617.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45618/,2025-26 Taiwan Great Ball League Season 1,明日卡牌遊戲桌遊店,32 人,2025-09-27,基隆市仁愛區忠二路56號1樓,200 基隆市仁愛區忠二路56號1樓,基隆市,top128_gbl_45618.csv,15
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45619/,2025-26 Taiwan Great Ball League Season 1,卡舖奇麒,50 人,2025-09-27,臺北市大同區民權西路230號B1,臺北市大同區民權西路230號B1,臺北市,top128_gbl_45619.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45620/,2025-26 Taiwan Great Ball League Season 1,Fun學桌遊教室,32 人,2025-09-27,旗甲路一段1號,842 高雄市 旗甲路一段1號,高雄市,top128_gbl_45620.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45621/,2025-26 Taiwan Great Ball League Season 1,諾亞方舟 - 彰化魔豆店,64 人,2025-09-27,彰化縣彰化市光復路173號4樓,500 彰化縣彰化市光復路173號4樓,彰化縣,top128_gbl_45621.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45622/,2025-26 Taiwan Great Ball League Season 1,Bruce桌遊空間-嫩江店,64 人,2025-09-27,高雄市三民區嫩江街74號2樓,807 高雄市三民區嫩江街74號2樓,高雄市,top128_gbl_45622.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45623/,2025-26 Taiwan Great Ball League Season 1,周周GO玩具 森林1店,32 人,2025-09-28,台北市士林區士東路292號1樓,111 臺北市 台北市士林區士東路292號1樓,臺北市,top128_gbl_45623.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45624/,2025-26 Taiwan Great Ball League Season 1,巨魔派對,32 人,2025-09-28,新北市中和區興南路一段175號1樓,235 新北市中和區興南路一段175號1樓,新北市,top128_gbl_45624.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45625/,2025-26 Taiwan Great Ball League Season 1,躲貓貓桌遊店,40 人,2025-09-28,台中市后里區甲后路一段439號,臺中市 台中市后里區甲后路一段439號,臺中市,top128_gbl_45625.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45626/,2025-26 Taiwan Great Ball League Season 1,鬥陣,32 人,2025-09-28,彰化縣彰化市永樂街12號,500 彰化縣彰化市永樂街12號,彰化縣,top128_gbl_45626.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45627/,2025-26 Taiwan Great Ball League Season 1,雙子-高雄鹽埕店,32 人,2025-09-28,高雄市鹽埕區田單街17號,803 高雄市鹽埕區田單街17號,高雄市,top128_gbl_45627.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45628/,2025-26 Taiwan Great Ball League Season 1,桌遊帝國咖啡廳,32 人,2025-09-28,高雄市三民區建昌路35號,高雄市三民區建昌路35號,高雄市,top128_gbl_45628.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45629/,2025-26 Taiwan Great Ball League Season 1,元氣滿屋,32 人,2025-09-29,新北市板橋區漢生西路145號1樓,22051 新北市板橋區漢生西路145號1樓,新北市,top128_gbl_45629.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45630/,2025-26 Taiwan Great Ball League Season 1,孩子玩伴-關埔店,32 人,2025-09-29,新竹市東區關新路85號,300 新竹縣 新竹市東區關新路85號,新竹市,top128_gbl_45630.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45631/,2025-26 Taiwan Great Ball League Season 1,喬桌遊林森店,64 人,2025-09-29,高雄市新興區林森一路178號2樓,800 高雄市新興區林森一路178號2樓,高雄市,top128_gbl_45631.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45632/,2025-26 Taiwan Great Ball League Season 1,一新書局,32 人,2025-09-29,高雄市苓雅區廣州一街143-6號,802 高雄市苓雅區廣州一街143-6號,高雄市,top128_gbl_45632.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45634/,2025-26 Taiwan Great Ball League Season 1,卡之洞,54 人,2025-10-04,新北市新莊區新莊路580號一樓,242 新北市新莊區新莊路580號一樓,新北市,top128_gbl_45634.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45635/,2025-26 Taiwan Great Ball League Season 1,南瓜鎮,32 人,2025-10-04,新北市三峽區國光街91號,237 新北市三峽區國光街91號,新北市,top128_gbl_45635.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45636/,2025-26 Taiwan Great Ball League Season 1,諾亞方舟益智遊戲-豐原店,32 人,2025-10-04,台中市豐原區豐勢路一段62號,420 臺中市 台中市豐原區豐勢路一段62號,臺中市,top128_gbl_45636.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45637/,2025-26 Taiwan Great Ball League Season 1,宮治卡牌遊戲專門店,32 人,2025-10-04,高雄市阿蓮區中正路483號,高雄市阿蓮區中正路483號,高雄市,top128_gbl_45637.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45638/,2025-26 Taiwan Great Ball League Season 1,Bruce桌遊空間-三多店,80 人,2025-10-04,高雄市前鎮區三多三路213號8樓,806 高雄市前鎮區三多三路213號8樓,高雄市,top128_gbl_45638.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45639/,2025-26 Taiwan Great Ball League Season 1,前衛者玩具店,32 人,2025-10-04,高雄市鳳山區光華路41號,830 高雄市鳳山區光華路41號,高雄市,top128_gbl_45639.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45640/,2025-26 Taiwan Great Ball League Season 1,ALG-Academy Legacy Games,80 人,2025-10-10,台北市中山區長春路368號5樓,104 臺北市 台北市中山區長春路368號5樓,臺北市,top128_gbl_45640.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45641/,2025-26 Taiwan Great Ball League Season 1,貓腳印新莊店,64 人,2025-10-10,新北市新莊區富國路100號7樓,242 新北市新莊區富國路100號7樓,新北市,top128_gbl_45641.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45642/,2025-26 Taiwan Great Ball League Season 1,踢桌子,72 人,2025-10-10,新竹縣竹北市博愛街358號2F,302 新竹縣竹北市博愛街358號2F,新竹縣,top128_gbl_45642.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45643/,2025-26 Taiwan Great Ball League Season 1,貓腳印-苗栗店,66 人,2025-10-10,苗栗縣苗栗市建功里府前路92號4樓,360 苗栗縣苗栗市建功里府前路92號4樓,苗栗縣,top128_gbl_45643.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45644/,2025-26 Taiwan Great Ball League Season 1,卡多卡牌遊戲店,32 人,2025-10-10,南投縣草屯鎮芬草路一段229-3,542 南投縣草屯鎮芬草路一段229-3,南投縣,top128_gbl_45644.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45645/,2025-26 Taiwan Great Ball League Season 1,台南卡通遊戲店,32 人,2025-10-10,台南市中西區成功路29號5樓,700 臺南市 台南市中西區成功路29號5樓,臺南市,top128_gbl_45645.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45646/,2025-26 Taiwan Great Ball League Season 1,SAGA TCG店,32 人,2025-10-11,宜蘭縣宜蘭市復興路一段8號1樓,260 宜蘭縣宜蘭市復興路一段8號1樓,宜蘭縣,top128_gbl_45646.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45647/,2025-26 Taiwan Great Ball League Season 1,茶咖,40 人,2025-10-11,"1F., No. 133, Shezhong St.,","臺北市 1F., No. 133, Shezhong St.,",臺北市,top128_gbl_45647.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45648/,2025-26 Taiwan Great Ball League Season 1,瘋桌遊益智遊戲專賣店 大安店,64 人,2025-10-11,台北市大安區通化街28巷2號,106 臺北市 台北市大安區通化街28巷2號,臺北市,top128_gbl_45648.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45649/,2025-26 Taiwan Great Ball League Season 1,台中明志玩具,32 人,2025-10-11,407台中市西屯區中平路1227號,403 臺中市 407台中市西屯區中平路1227號,臺中市,top128_gbl_45649.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45650/,2025-26 Taiwan Great Ball League Season 1,瘋桌遊-益智遊戲專賣店(高雄楠梓店),48 人,2025-10-11,高雄市楠梓區宏昌街2號,811 高雄市楠梓區宏昌街2號,高雄市,top128_gbl_45650.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45651/,2025-26 Taiwan Great Ball League Season 1,卡片特快車桌遊工作室,68 人,2025-10-11,屏東縣屏東市廣東路739-1,900 屏東縣屏東市廣東路739-1,屏東縣,top128_gbl_45651.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45652/,2025-26 Taiwan Great Ball League Season 1,拉比卡牌,64 人,2025-10-12,台北市內湖區五分街89號2樓,114 臺北市 台北市內湖區五分街89號2樓,臺北市,top128_gbl_45652.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45653/,2025-26 Taiwan Great Ball League Season 1,Magic Star卡牌店,66 人,2025-10-12,台北市大安區和平東路二段231號2樓,106 臺北市 台北市大安區和平東路二段231號2樓,臺北市,top128_gbl_45653.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45654/,2025-26 Taiwan Great Ball League Season 1,Card-Ple卡片人,32 人,2025-10-12,新北市新莊區民安西路120號2樓,242 新北市新莊區民安西路120號2樓,新北市,top128_gbl_45654.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45655/,2025-26 Taiwan Great Ball League Season 1,兩個世界TwoWorld桌遊館,32 人,2025-10-12,開車：位於夢想街旁的晉文路停車，走過39巷第一個路口右轉走20公尺即抵達。,433 台中市沙鹿區晉文路39巷36號 開車：位於夢想街旁的晉文路停車，走過39巷第一個路口右轉走20公尺即抵達。,臺中市,top128_gbl_45655.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45656/,2025-26 Taiwan Great Ball League Season 1,卡殿,32 人,2025-10-12,彰化縣彰化市東民街58號3樓,500 彰化縣彰化市東民街58號3樓,彰化縣,top128_gbl_45656.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45657/,2025-26 Taiwan Great Ball League Season 1,Bruce桌遊空間 福華飯店,80 人,2025-10-12,高雄市新興區七賢一路311號B1（福華飯店B1）,高雄市新興區七賢一路311號B1（福華飯店B1）,高雄市,top128_gbl_45657.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45658/,2025-26 Taiwan Great Ball League Season 1,卡庫桌遊店,32 人,2025-10-12,高雄市岡山區後協理柳橋西路一段81號,820 高雄市岡山區後協理柳橋西路一段81號,高雄市,top128_gbl_45658.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/45985/,2025-26 Taiwan Great Ball League Season 1,兔妞桌遊,72 人,2025-10-26,桃園市蘆竹區忠孝西路180號2樓,338 桃園市蘆竹區忠孝西路180號2樓,桃園市,top128_gbl_45985.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46013/,2025-26 Taiwan Great Ball League Season 1,貓腳印 桃園店,72 人,2025-11-09,桃園市桃園區中華路1號11樓,330 桃園市桃園區中華路1號11樓,桃園市,top128_gbl_46013.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46014/,2025-26 Taiwan Great Ball League Season 1,漢謚玩具社,128 人,2025-10-18,高雄市苓雅區中華四路244號2樓,802 高雄市苓雅區中華四路244號2樓,高雄市,top128_gbl_46014.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46015/,2025-26 Taiwan Great Ball League Season 1,幽靈屋,40 人,2025-11-02,台北市南港區忠孝東路七段625巷33號,115 臺北市 台北市南港區忠孝東路七段625巷33號,臺北市,top128_gbl_46015.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46016/,2025-26 Taiwan Great Ball League Season 1,松鼠窩桌遊館,70 人,2025-11-08,新北市三重區重新路一段78號2樓,241 新北市三重區重新路一段78號2樓,新北市,top128_gbl_46016.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46017/,2025-26 Taiwan Great Ball League Season 1,Card Master,128 人,2025-10-18,100台北市中正區南昌路2段47號1樓,100 臺北市 100台北市中正區南昌路2段47號1樓,臺北市,top128_gbl_46017.csv,30
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46018/,2025-26 Taiwan Great Ball League Season 1,一刻館卡片遊戲專賣店,66 人,2025-10-24,桃園市桃園區中華路43號2樓,330 桃園市桃園區中華路43號2樓,桃園市,top128_gbl_46018.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46019/,2025-26 Taiwan Great Ball League Season 1,B ONE桌遊,70 人,2025-10-26,高雄市鳳山區北明街117號,830 高雄市鳳山區北明街117號,高雄市,top128_gbl_46019.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46020/,2025-26 Taiwan Great Ball League Season 1,松梅桌遊,70 人,2025-10-25,高雄市前鎮區瑞興街11號,806 高雄市前鎮區瑞興街11號,高雄市,top128_gbl_46020.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46031/,2025-26 Taiwan Great Ball League Season 1,貓腳印-彰化店,64 人,2025-10-19,彰化縣員林市莒光路398號2樓,510 彰化縣員林市莒光路398號2樓,彰化縣,top128_gbl_46031.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46033/,2025-26 Taiwan Great Ball League Season 1,貓腳印松江店,96 人,2025-10-19,台北市中山區南京東路二段95號B1,104 臺北市 台北市中山區南京東路二段95號B1,臺北市,top128_gbl_46033.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46034/,2025-26 Taiwan Great Ball League Season 1,桌覓桌遊,66 人,2025-11-02,高雄市苓雅區林泉街38巷9弄7號1樓,802 高雄市苓雅區林泉街38巷9弄7號1樓,高雄市,top128_gbl_46034.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46107/,2025-26 Taiwan Great Ball League Season 1,玩坊 桌遊店,70 人,2025-11-02,嘉義市西區博愛路一段365號1樓,600 嘉義縣 嘉義市西區博愛路一段365號1樓,嘉義市,top128_gbl_46107.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46118/,2025-26 Taiwan Great Ball League Season 1,鬥樂一中店,120 人,2025-10-18,台中市北區尊賢街9號4樓,40444 臺中市 台中市北區尊賢街9號4樓,臺中市,top128_gbl_46118.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46119/,2025-26 Taiwan Great Ball League Season 1,卡多卡牌遊戲店,32 人,2025-11-01,南投縣草屯鎮芬草路一段229-3,542 南投縣草屯鎮芬草路一段229-3,南投縣,top128_gbl_46119.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46141/,2025-26 Taiwan Great Ball League Season 1,貓腳印淡水店,68 人,2025-11-09,新北市淡水區學府路28號5f,251 新北市淡水區學府路28號5f,新北市,top128_gbl_46141.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46142/,2025-26 Taiwan Great Ball League Season 1,PANZO玩具店,32 人,2025-11-08,台北市士林區德行東路261號一樓,111 臺北市 台北市士林區德行東路261號一樓,臺北市,top128_gbl_46142.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46143/,2025-26 Taiwan Great Ball League Season 1,奇幻桌遊複合式餐廳,66 人,2025-10-26,新北市土城區裕生路21巷6弄37號B1之7(A15),236 新北市土城區裕生路21巷6弄37號B1之7(A15),新北市,top128_gbl_46143.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46144/,2025-26 Taiwan Great Ball League Season 1,新世紀遊戲館,70 人,2025-11-09,新竹市北區平和街7號2樓,300 新竹市北區平和街7號2樓,新竹市,top128_gbl_46144.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46159/,2025-26 Taiwan Great Ball League Season 1,5樓-豐原店,80 人,2025-11-02,臺中市豐原區三民路65號5樓,420 臺中市豐原區三民路65號5樓,臺中市,,0
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46160/,2025-26 Taiwan Great Ball League Season 1,卡舖啦啦,72 人,2025-10-26,台中市南區復興路二段30-26號2樓,402 臺中市 台中市南區復興路二段30-26號2樓,臺中市,top128_gbl_46160.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46251/,2025-26 Taiwan Great Ball League Season 1,貓腳印士林店,96 人,2025-10-25,台北市士林區大西路66號B1,111 臺北市 台北市士林區大西路66號B1,臺北市,top128_gbl_46251.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46272/,2025-26 Taiwan Great Ball League Season 1,Ririco - 集換式卡牌專賣,66 人,2025-11-08,406台中市北屯區北屯路288號B1,407 臺中市 406台中市北屯區北屯路288號B1,臺中市,top128_gbl_46272.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46273/,2025-26 Taiwan Great Ball League Season 1,小蝦米玩具,68 人,2025-11-01,台中市西區朝陽街59之3號,403 臺中市 台中市西區朝陽街59之3號,臺中市,top128_gbl_46273.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46274/,2025-26 Taiwan Great Ball League Season 1,諾亞方舟益智遊戲,90 人,2025-10-19,台中市西屯區台灣大道二段910號5樓之1,407 臺中市 台中市西屯區台灣大道二段910號5樓之1,臺中市,top128_gbl_46274.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46275/,2025-26 Taiwan Great Ball League Season 1,Play Lab Game 休閒館 台南,52 人,2025-11-02,台南市中西區民族路二段62號2樓,701 臺南市 台南市中西區民族路二段62號2樓,臺南市,top128_gbl_46275.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46276/,2025-26 Taiwan Great Ball League Season 1,卡片特快車桌遊工作室,68 人,2025-10-24,屏東縣屏東市廣東路739-1,900 屏東縣屏東市廣東路739-1,屏東縣,top128_gbl_46276.csv,16
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46277/,2025-26 Taiwan Great Ball League Season 1,紙牌屋,80 人,2025-10-25,台南市東區東門路一段354號10樓,701 臺南市 台南市東區東門路一段354號10樓,臺南市,top128_gbl_46277.csv,32
1,gbl,all,https://asia.pokemon-card.com/tw/event-search/46278/,2025-26 Taiwan Great Ball League Season 1,塔普卡桌遊卡牌,76 人,2025-11-08,新竹縣竹北市仁義路182號2樓,302 新竹縣竹北市仁義路182號2樓,新竹縣,top128_gbl_46278.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48113/,2025-26 Taiwan Great Ball League Season 2,周周GO玩具 森林1店,32 人,2025-11-15,台北市士林區士東路292號1樓,111 臺北市 台北市士林區士東路292號1樓,臺北市,top128_gbl_48113.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48114/,2025-26 Taiwan Great Ball League Season 2,孩子玩伴-關埔店,32 人,2025-11-15,新竹市東區關新路85號,300 新竹縣 新竹市東區關新路85號,新竹市,top128_gbl_48114.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48115/,2025-26 Taiwan Great Ball League Season 2,森桌遊,32 人,2025-11-15,新北市蘆洲區中山一路120巷3號,247 新北市蘆洲區中山一路120巷3號,新北市,top128_gbl_48115.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48116/,2025-26 Taiwan Great Ball League Season 2,貓腳印-宜蘭店,32 人,2025-11-15,宜蘭市新民路125之一號,260 宜蘭縣 宜蘭市新民路125之一號,宜蘭縣,top128_gbl_48116.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48117/,2025-26 Taiwan Great Ball League Season 2,上等遊戲-玩的門市 雲林,72 人,2025-11-15,雲林縣西螺鎮正興里源成東路11號1樓,雲林縣西螺鎮正興里源成東路11號1樓,雲林縣,,0
