record_type,round,page_index,table_no,player_no,player_id,player_name,player_score,opponent_id,opponent_name,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 2,3,606,1298,tw98239812,,3,tw85313935,,3,,,,,
round_pairing,Round 3,1,602,701,tw00370999,,6,tw50896397,,6,,,,,
round_pairing,Round 3,1,647,702,tw01901139,,3,tw70935802,,3,,,,,
round_pairing,Round 3,1,607,703,tw03103631,,6,tw85497593,,6,,,,,
round_pairing,Round 3,1,612,704,tw03538932,,6,tw34406887,,6,,,,,
round_pairing,Round 3,1,655,705,tw03966926,,0,tw63611451,,0,,,,,
round_pairing,Round 3,1,618,707,tw05033566,,3,tw48904561,,3,,,,,
round_pairing,Round 3,1,663,709,tw05745810,,0,tw81419386,,0,,,,,
round_pairing,Round 3,1,654,710,tw06195770,,0,tw25513412,,0,,,,,
round_pairing,Round 3,1,623,711,tw06198131,,3,tw74295505,,3,,,,,
round_pairing,Round 3,1,622,712,tw06637395,,3,tw49181959,,3,,,,,
round_pairing,Round 3,1,656,713,tw06774867,,0,tw41391655,,0,,,,,
round_pairing,Round 3,1,662,714,tw06882452,,0,tw12360786,,0,,,,,
round_pairing,Round 3,1,603,715,tw08952821,,6,tw36617899,,6,,,,,
round_pairing,Round 3,1,616,716,tw09082546,,6,tw39542305,,3,,,,,
round_pairing,Round 3,1,653,717,tw11445283,,0,tw92318109,,0,,,,,
round_pairing,Round 3,1,621,718,tw12141522,,3,tw74783492,,3,,,,,
round_pairing,Round 3,1,662,719,tw12360786,,0,tw06882452,,0,,,,,
round_pairing,Round 3,1,643,720,tw12392068,,3,tw40670915,,3,,,,,
round_pairing,Round 3,1,619,721,tw13175197,,3,tw58176881,,3,,,,,
round_pairing,Round 3,1,614,722,tw13785127,,6,tw48711959,,6,,,,,
round_pairing,Round 3,1,605,723,tw14778853,,6,tw91466649,,6,,,,,
round_pairing,Round 3,1,625,724,tw17698132,,3,tw91113369,,3,,,,,
round_pairing,Round 3,1,633,725,tw18142838,,3,tw88469337,,3,,,,,
round_pairing,Round 3,1,637,726,tw18336767,,3,tw65322738,,3,,,,,
round_pairing,Round 3,1,629,727,tw19067728,,3,tw08948324,,3,,,,,
round_pairing,Round 3,1,657,728,tw19962622,,0,tw23693792,,0,,,,,
round_pairing,Round 3,1,604,729,tw22332732,,6,tw27088222,,6,,,,,
round_pairing,Round 3,1,635,730,tw23419853,,3,tw42212253,,3,,,,,
round_pairing,Round 3,1,657,731,tw23693792,,0,tw19962622,,0,,,,,
round_pairing,Round 3,1,654,732,tw25513412,,0,tw06195770,,0,,,,,
round_pairing,Round 3,1,646,733,tw26186753,,3,tw48530621,,3,,,,,
round_pairing,Round 3,1,650,734,tw26640245,,0,tw88014909,,0,,,,,
round_pairing,Round 3,1,620,735,tw26987158,,3,tw44232483,,3,,,,,
round_pairing,Round 3,1,604,736,tw27088222,,6,tw22332732,,6,,,,,
round_pairing,Round 3,1,645,737,tw27112166,,3,tw98358576,,3,,,,,
round_pairing,Round 3,1,649,738,tw28434285,,0,tw92487491,,0,,,,,
round_pairing,Round 3,1,601,739,tw32262790,,6,tw82187253,,6,,,,,
round_pairing,Round 3,1,659,740,tw32908561,,0,tw70158953,,0,,,,,
round_pairing,Round 3,1,632,741,tw33233319,,3,tw53413653,,3,,,,,
round_pairing,Round 3,1,624,742,tw33463324,,3,tw47954316,,3,,,,,
round_pairing,Round 3,1,642,743,tw34038322,,3,tw66007671,,3,,,,,
round_pairing,Round 3,1,612,744,tw34406887,,6,tw03538932,,6,,,,,
round_pairing,Round 3,1,664,745,tw34855660,,0,tw81358721,,0,,,,,
round_pairing,Round 3,1,611,746,tw35592681,,6,tw48442445,,6,,,,,
round_pairing,Round 3,1,626,747,tw35693495,,3,tw17279202,,3,,,,,
round_pairing,Round 3,1,603,748,tw36617899,,6,tw08952821,,6,,,,,
round_pairing,Round 3,1,627,749,tw37286261,,3,tw34093826,,3,,,,,
round_pairing,Round 3,1,616,751,tw39542305,,3,tw09082546,,6,,,,,
round_pairing,Round 3,1,643,752,tw40670915,,3,tw12392068,,3,,,,,
round_pairing,Round 3,1,656,753,tw41391655,,0,tw06774867,,0,,,,,
round_pairing,Round 3,2,641,754,tw42163963,,3,tw76224514,,3,,,,,
round_pairing,Round 3,2,635,755,tw42212253,,3,tw23419853,,3,,,,,
round_pairing,Round 3,2,638,756,tw42668876,,3,tw85693137,,3,,,,,
round_pairing,Round 3,2,644,757,tw42986392,,3,tw52313759,,3,,,,,
round_pairing,Round 3,2,624,758,tw47954316,,3,tw33463324,,3,,,,,
round_pairing,Round 3,2,611,759,tw48442445,,6,tw35592681,,6,,,,,
round_pairing,Round 3,2,646,760,tw48530621,,3,tw26186753,,3,,,,,
round_pairing,Round 3,2,614,761,tw48711959,,6,tw13785127,,6,,,,,
round_pairing,Round 3,2,618,762,tw48904561,,3,tw05033566,,3,,,,,
round_pairing,Round 3,2,606,763,tw48910239,,6,tw54587316,,6,,,,,
round_pairing,Round 3,2,622,764,tw49181959,,3,tw06637395,,3,,,,,
round_pairing,Round 3,2,602,765,tw50896397,,6,tw00370999,,6,,,,,
round_pairing,Round 3,2,644,766,tw52313759,,3,tw42986392,,3,,,,,
round_pairing,Round 3,2,632,767,tw53413653,,3,tw33233319,,3,,,,,
round_pairing,Round 3,2,615,768,tw54152249,,6,tw77919530,,6,,,,,
round_pairing,Round 3,2,610,769,tw54462001,,6,tw22254647,,6,,,,,
round_pairing,Round 3,2,606,770,tw54587316,,6,tw48910239,,6,,,,,
round_pairing,Round 3,2,634,771,tw55391620,,3,tw84957647,,3,,,,,
round_pairing,Round 3,2,619,772,tw58176881,,3,tw13175197,,3,,,,,
round_pairing,Round 3,2,655,773,tw63611451,,0,tw03966926,,0,,,,,
round_pairing,Round 3,2,637,774,tw65322738,,3,tw18336767,,3,,,,,
round_pairing,Round 3,2,640,775,tw65988397,,3,tw95235085,,3,,,,,
round_pairing,Round 3,2,642,776,tw66007671,,3,tw34038322,,3,,,,,
round_pairing,Round 3,2,659,777,tw70158953,,0,tw32908561,,0,,,,,
round_pairing,Round 3,2,647,778,tw70935802,,3,tw01901139,,3,,,,,
round_pairing,Round 3,2,658,779,tw71024012,,0,tw14215402,,0,,,,,
round_pairing,Round 3,2,617,780,tw72722713,,3,tw91915863,,3,,,,,
round_pairing,Round 3,2,608,781,tw72949913,,6,tw76708967,,6,,,,,
round_pairing,Round 3,2,621,782,tw74783492,,3,tw12141522,,3,,,,,
round_pairing,Round 3,2,652,784,tw75574191,,0,tw87203702,,0,,,,,
round_pairing,Round 3,2,608,785,tw76708967,,6,tw72949913,,6,,,,,
round_pairing,Round 3,2,615,786,tw77919530,,6,tw54152249,,6,,,,,
round_pairing,Round 3,2,664,787,tw81358721,,0,tw34855660,,0,,,,,
round_pairing,Round 3,2,663,788,tw81419386,,0,tw05745810,,0,,,,,
round_pairing,Round 3,2,601,789,tw82187253,,6,tw32262790,,6,,,,,
round_pairing,Round 3,2,628,790,tw82272345,,3,tw08069127,,3,,,,,
round_pairing,Round 3,2,636,791,tw82494238,,3,tw97066779,,3,,,,,
round_pairing,Round 3,2,613,792,tw84778743,,6,tw00060663,,6,,,,,
round_pairing,Round 3,2,634,793,tw84957647,,3,tw55391620,,3,,,,,
round_pairing,Round 3,2,609,794,tw85313935,,6,tw51675689,,6,,,,,
round_pairing,Round 3,2,607,795,tw85497593,,6,tw03103631,,6,,,,,
round_pairing,Round 3,2,638,796,tw85693137,,3,tw42668876,,3,,,,,
round_pairing,Round 3,2,652,798,tw87203702,,0,tw75574191,,0,,,,,
round_pairing,Round 3,2,650,799,tw88014909,,0,tw26640245,,0,,,,,
round_pairing,Round 3,2,633,800,tw88469337,,3,tw18142838,,3,,,,,
round_pairing,Round 3,2,639,801,tw88542611,,3,tw04224093,,3,,,,,
